Donation_ID,Donor_ID,Food_Category,Quantity_KG,Donation_Date,Pickup_Location,Pickup_Time,Expiry_Hours,Status,Estimated_Meals,Status_Clean,NGO_ID,Delivery_Status,Claim_Date,Claim_Count,Total_Claimed_KG,Delivered_Claim_Count,Delivered_Quantity_KG,Average_Pickup_Delay_Min,Donor_Name,Donor_Type,City,NGO_Name,City_NGO,Service_Area,Beneficiaries_Served_Monthly,Volunteer_Count,Active,Month,Year
DON618370,DNR504234,Fruits & Vegetables,15.73,2026-01-02,Hyderabad,Morning,15.5,Delivered,35,delivered,NGO703460,Delivered,2026-04-09,1.0,21.1,1.0,21.1,36.0,Donor 4235,Hotel,Bengaluru,Community NGO 3461,Jaipur,East,112.0,50.0,Yes,2026-01,2026
DON610070,DNR507668,Bakery,44.04,2026-01-02,Bengaluru,Evening,20.1,Delivered,97,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7669,Restaurant,Kolkata,,,,,,,2026-01,2026
DON611225,DNR502918,Rice & Grains,11.05,2026-01-02,Bengaluru,Afternoon,2.0,Expired,24,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2919,Hotel,Hyderabad,,,,,,,2026-01,2026
DON601917,DNR500470,Catering Surplus,18.14,2026-01-02,Bengaluru,Evening,6.6,Delivered,40,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 471,Bakery,Jaipur,,,,,,,2026-01,2026
DON603163,DNR503078,Fruits & Vegetables,45.78,2026-01-02,Mumbai,Afternoon,23.6,Claimed,101,claimed,NGO702562,Delivered,2026-02-10,1.0,18.15,1.0,18.15,46.0,Donor 3079,Event,Hyderabad,Community NGO 2563,Remote,Citywide,1474.0,26.0,Yes,2026-01,2026
DON605232,DNR511947,Fruits & Vegetables,9.44,2026-01-02,Hyderabad,Afternoon,20.7,Picked Up,21,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11948,Hotel,Bengaluru,,,,,,,2026-01,2026
DON608391,DNR505431,Packaged Food,9.91,2026-01-02,Remote,Afternoon,15.8,Delivered,22,delivered,NGO702065,Delivered,2026-02-27,1.0,19.5,1.0,19.5,41.0,Donor 5432,Hotel,Hyderabad,Community NGO 2066,Hyderabad,Citywide,2526.0,50.0,Yes,2026-01,2026
DON605202,DNR506592,Cooked Meals,19.22,2026-01-02,Pune,Afternoon,20.0,Picked Up,42,picked up,NGO709090,Picked Up,2026-04-30,1.0,51.44,0.0,0.0,75.0,Donor 6593,Household,Pune,Community NGO 9091,Hyderabad,Central,1431.0,78.0,Yes,2026-01,2026
DON603918,DNR506423,Cooked Meals,24.9,2026-01-02,Pune,Evening,28.7,Delivered,55,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6424,Hotel,Chennai,,,,,,,2026-01,2026
DON617289,DNR506665,Dairy,32.78,2026-01-02,Delhi NCR,Afternoon,23.0,Picked Up,72,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6666,Cafeteria,Chennai,,,,,,,2026-01,2026
DON601116,DNR509533,Other,6.87,2026-01-02,Hyderabad,Evening,25.6,Delivered,15,delivered,NGO707959,Delivered,2026-07-25,1.0,16.77,1.0,16.77,29.0,Donor 9534,Cafeteria,Mumbai,Community NGO 7960,Delhi NCR,East,935.0,13.0,Yes,2026-01,2026
DON601599,DNR508943,Fruits & Vegetables,27.48,2026-01-02,Mumbai,Afternoon,28.1,Delivered,60,delivered,NGO706579,Delivered,2026-05-08,1.0,15.46,1.0,15.46,11.0,Donor 8944,Bakery,Mumbai,Community NGO 6580,Pune,Central,2408.0,31.0,Yes,2026-01,2026
DON613170,DNR501911,Packaged Food,4.83,2026-01-02,Remote,Morning,27.9,Delivered,11,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1912,Cafeteria,Bengaluru,,,,,,,2026-01,2026
DON601147,DNR504149,Bakery,13.75,2026-01-02,Hyderabad,Night,14.7,Expired,30,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4150,Hotel,Delhi NCR,,,,,,,2026-01,2026
DON610473,DNR501245,Rice & Grains,43.63,2026-01-02,Chennai,Morning,16.0,Picked Up,96,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1246,Hotel,Ahmedabad,,,,,,,2026-01,2026
DON614817,DNR503936,Packaged Food,18.85,2026-01-02,Delhi NCR,Night,18.5,Delivered,41,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3937,Bakery,Jaipur,,,,,,,2026-01,2026
DON611741,DNR506891,Catering Surplus,9.33,2026-01-02,Hyderabad,Afternoon,18.5,Claimed,21,claimed,NGO701967,Picked Up,2026-07-27,2.0,47.59,1.0,39.25,42.0,Donor 6892,Cafeteria,Remote,Community NGO 1968,Jaipur,Citywide,187.0,20.0,Yes,2026-01,2026
DON611683,DNR508334,Bakery,27.06,2026-01-02,Remote,Afternoon,11.1,Picked Up,60,picked up,NGO704154,Picked Up,2026-03-08,1.0,15.66,0.0,0.0,63.0,Donor 8335,Household,Bengaluru,Community NGO 4155,Ahmedabad,West,1284.0,20.0,Yes,2026-01,2026
DON610395,DNR500664,Dairy,32.23,2026-01-02,Remote,Evening,22.7,Picked Up,71,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 665,Hotel,Mumbai,,,,,,,2026-01,2026
DON618533,DNR503399,Cooked Meals,27.65,2026-01-02,Hyderabad,Night,18.2,Claimed,61,claimed,NGO705399,Cancelled,2026-01-06,1.0,11.67,0.0,0.0,71.0,Donor 3400,Grocery Store,Ahmedabad,Community NGO 5400,Chennai,South,2870.0,72.0,Yes,2026-01,2026
DON603608,DNR504121,Bakery,13.25,2026-01-02,Jaipur,Afternoon,24.2,Expired,29,expired,NGO709742,Delivered,2026-07-15,1.0,10.23,1.0,10.23,50.0,Donor 4122,Bakery,Pune,Community NGO 9743,Kolkata,South,939.0,10.0,Yes,2026-01,2026
DON611835,DNR500001,Cooked Meals,11.21,2026-01-02,Mumbai,Night,2.0,Available,25,available,NGO702965,Delivered,2026-01-31,1.0,13.75,1.0,13.75,81.0,Donor 2,Household,Chennai,Community NGO 2966,Ahmedabad,Citywide,1129.0,7.0,Yes,2026-01,2026
DON603597,DNR509189,Fruits & Vegetables,31.08,2026-01-02,Bengaluru,Evening,6.6,Claimed,68,claimed,NGO706150,Picked Up,2026-02-28,1.0,23.63,0.0,0.0,5.0,Donor 9190,Restaurant,Bengaluru,Community NGO 6151,Ahmedabad,North,1498.0,17.0,No,2026-01,2026
DON619181,DNR511772,Bakery,14.23,2026-01-02,Mumbai,Evening,23.2,Delivered,31,delivered,NGO703499,Delivered,2026-07-03,1.0,53.6,1.0,53.6,24.0,Donor 11773,Grocery Store,Kolkata,Community NGO 3500,Chennai,West,1156.0,74.0,No,2026-01,2026
DON610546,DNR500655,Cooked Meals,38.01,2026-01-02,Chennai,Afternoon,2.0,Delivered,84,delivered,NGO701706,Delivered,2026-03-27,2.0,24.38,2.0,24.38,57.0,Donor 656,Household,Mumbai,Community NGO 1707,Bengaluru,South,75.0,39.0,Yes,2026-01,2026
DON610559,DNR511061,Cooked Meals,9.89,2026-01-02,Remote,Night,15.7,Available,22,available,NGO700400,Assigned,2026-05-21,1.0,32.71,0.0,0.0,9.0,Donor 11062,Cafeteria,Ahmedabad,Community NGO 401,Chennai,West,1461.0,5.0,Yes,2026-01,2026
DON610348,DNR507192,Fruits & Vegetables,21.74,2026-01-02,Delhi NCR,Night,18.6,Picked Up,48,picked up,NGO708598,Delivered,2026-07-05,1.0,47.96,1.0,47.96,50.0,Donor 7193,Cafeteria,Chennai,Community NGO 8599,Bengaluru,Central,1428.0,31.0,Yes,2026-01,2026
DON617017,DNR500216,Bakery,22.91,2026-01-02,Chennai,Night,10.7,Delivered,50,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 217,Cafeteria,Ahmedabad,,,,,,,2026-01,2026
DON618592,DNR508414,Bakery,21.81,2026-01-02,Ahmedabad,Afternoon,19.5,Delivered,48,delivered,NGO704776,Picked Up,2026-01-16,1.0,19.7,0.0,0.0,47.0,Donor 8415,Household,Kolkata,Community NGO 4777,Delhi NCR,West,2075.0,11.0,Yes,2026-01,2026
DON612689,DNR500775,Snacks,9.05,2026-01-02,Delhi NCR,Afternoon,11.2,Picked Up,20,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 776,Grocery Store,Ahmedabad,,,,,,,2026-01,2026
DON613856,DNR504904,Rice & Grains,45.14,2026-01-02,Hyderabad,Morning,30.6,Delivered,99,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4905,Cafeteria,Chennai,,,,,,,2026-01,2026
DON610562,DNR500655,Snacks,31.98,2026-01-02,Pune,Morning,18.6,Delivered,70,delivered,NGO708142,Delivered,2026-05-09,2.0,30.02,2.0,30.02,25.5,Donor 656,Household,Mumbai,Community NGO 8143,Remote,North,132.0,10.0,Yes,2026-01,2026
DON606957,DNR507059,Fruits & Vegetables,25.32,2026-01-02,Remote,Evening,38.8,Claimed,56,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7060,Bakery,Hyderabad,,,,,,,2026-01,2026
DON601203,DNR507198,Rice & Grains,48.42,2026-01-02,Mumbai,Morning,17.3,Expired,107,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7199,Restaurant,Hyderabad,,,,,,,2026-01,2026
DON600782,DNR510236,Beverages,9.85,2026-01-02,Remote,Afternoon,22.8,Delivered,22,delivered,NGO702508,Assigned,2026-05-31,2.0,37.09,0.0,0.0,23.5,Donor 10237,Grocery Store,Chennai,Community NGO 2509,Mumbai,North,973.0,68.0,No,2026-01,2026
DON611415,DNR504114,Cooked Meals,55.93,2026-01-02,Delhi NCR,Evening,21.0,Picked Up,123,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4115,Cafeteria,Bengaluru,,,,,,,2026-01,2026
DON602104,DNR506151,Dairy,8.84,2026-01-02,Pune,Afternoon,21.4,Wasted,19,wasted,NGO709122,Picked Up,2026-04-06,1.0,7.59,0.0,0.0,52.0,Donor 6152,Restaurant,Delhi NCR,Community NGO 9123,Pune,North,2095.0,76.0,Yes,2026-01,2026
DON611401,DNR509056,Dairy,11.64,2026-01-02,Hyderabad,Evening,27.6,Wasted,26,wasted,NGO705925,Delivered,2026-06-13,2.0,29.57,2.0,29.57,34.5,Donor 9057,Hotel,Jaipur,Community NGO 5926,Mumbai,Central,1541.0,56.0,No,2026-01,2026
DON616840,DNR509536,Snacks,12.53,2026-01-02,Bengaluru,Evening,20.1,Picked Up,28,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9537,Household,Pune,,,,,,,2026-01,2026
DON613784,DNR509634,Cooked Meals,19.53,2026-01-02,Jaipur,Morning,29.3,Delivered,43,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9635,Household,Chennai,,,,,,,2026-01,2026
DON602120,DNR500461,Rice & Grains,23.74,2026-01-02,Pune,Night,7.4,Delivered,52,delivered,NGO704503,Delivered,2026-01-01,1.0,38.56,1.0,38.56,6.0,Donor 462,Hotel,Delhi NCR,Community NGO 4504,Pune,South,2373.0,73.0,Yes,2026-01,2026
DON608136,DNR504661,Fruits & Vegetables,23.29,2026-01-02,Kolkata,Afternoon,25.8,Claimed,51,claimed,NGO704677,Delivered,2026-03-26,2.0,46.21,1.0,17.46,27.0,Donor 4662,Restaurant,Kolkata,Community NGO 4678,Bengaluru,Central,1627.0,57.0,Yes,2026-01,2026
DON610067,DNR504750,Fruits & Vegetables,51.84,2026-01-02,Kolkata,Evening,2.0,Expired,114,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4751,Hotel,Mumbai,,,,,,,2026-01,2026
DON612853,DNR510483,Catering Surplus,27.73,2026-01-02,Remote,Night,6.6,Picked Up,61,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10484,Household,Remote,,,,,,,2026-01,2026
DON602704,DNR508993,Rice & Grains,30.8,2026-01-02,Bengaluru,Evening,12.8,Picked Up,68,picked up,NGO706596,Delivered,2026-06-22,1.0,31.57,1.0,31.57,25.0,Donor 8994,Restaurant,Bengaluru,Community NGO 6597,Bengaluru,Citywide,1980.0,74.0,No,2026-01,2026
DON619588,DNR506135,Beverages,52.14,2026-01-02,Remote,Evening,18.9,Delivered,115,delivered,NGO702222,Picked Up,2026-05-09,3.0,81.55,1.0,54.83,69.0,Donor 6136,Event,Jaipur,Community NGO 2223,Remote,West,1056.0,15.0,Yes,2026-01,2026
DON609702,DNR505644,Dairy,46.06,2026-01-02,Chennai,Morning,29.6,Claimed,101,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5645,Household,Bengaluru,,,,,,,2026-01,2026
DON616432,DNR500273,Fruits & Vegetables,27.09,2026-01-02,Chennai,Morning,25.5,Claimed,60,claimed,NGO707662,Assigned,2026-06-14,3.0,79.08,2.0,57.57,20.0,Donor 274,Hotel,Chennai,Community NGO 7663,Kolkata,West,1075.0,66.0,Yes,2026-01,2026
DON600412,DNR500478,Cooked Meals,14.79,2026-01-02,Hyderabad,Afternoon,10.5,Delivered,33,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 479,Restaurant,Jaipur,,,,,,,2026-01,2026
DON604196,DNR510483,Catering Surplus,14.48,2026-01-02,Mumbai,Afternoon,15.3,Picked Up,32,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10484,Household,Remote,,,,,,,2026-01,2026
DON603034,DNR510502,Catering Surplus,21.9,2026-01-02,Pune,Afternoon,23.5,Available,48,available,NGO701807,Delivered,2026-05-10,3.0,102.46000000000001,2.0,88.13,31.333333333333332,Donor 10503,Grocery Store,Kolkata,Community NGO 1808,Remote,West,913.0,41.0,Yes,2026-01,2026
DON602690,DNR505457,Dairy,16.85,2026-01-02,Ahmedabad,Afternoon,32.3,Claimed,37,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5458,Event,Hyderabad,,,,,,,2026-01,2026
DON602689,DNR506851,Rice & Grains,21.59,2026-01-02,Pune,Afternoon,19.2,Wasted,47,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6852,Household,Remote,,,,,,,2026-01,2026
DON610973,DNR510886,Cooked Meals,39.77,2026-01-02,Remote,Evening,26.0,Picked Up,87,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10887,Event,Mumbai,,,,,,,2026-01,2026
DON614945,DNR510428,Rice & Grains,63.98,2026-01-02,Chennai,Evening,11.0,Picked Up,141,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10429,Restaurant,Hyderabad,,,,,,,2026-01,2026
DON617538,DNR511037,Cooked Meals,2.82,2026-01-02,Hyderabad,Night,2.0,Delivered,6,delivered,NGO704096,Requested,2026-03-29,1.0,21.6,0.0,0.0,15.0,Donor 11038,Restaurant,Delhi NCR,Community NGO 4097,Mumbai,Citywide,2478.0,38.0,Yes,2026-01,2026
DON604265,DNR508086,Rice & Grains,18.99,2026-01-02,Hyderabad,Morning,15.9,Claimed,42,claimed,NGO704455,Picked Up,2026-08-06,3.0,36.879999999999995,1.0,1.4,19.333333333333332,Donor 8087,Hotel,Chennai,Community NGO 4456,Bengaluru,Central,1940.0,65.0,No,2026-01,2026
DON609011,DNR503465,Fruits & Vegetables,49.84,2026-01-02,Mumbai,Morning,11.3,Picked Up,110,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3466,Cafeteria,Chennai,,,,,,,2026-01,2026
DON614240,DNR503596,Rice & Grains,20.68,2026-01-02,Mumbai,Morning,12.7,Claimed,45,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3597,Hotel,Hyderabad,,,,,,,2026-01,2026
DON609629,DNR509175,Fruits & Vegetables,34.53,2026-01-02,Remote,Morning,24.7,Delivered,76,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9176,Household,Chennai,,,,,,,2026-01,2026
DON609296,DNR510172,Snacks,44.45,2026-01-02,Remote,Afternoon,23.2,Picked Up,98,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10173,Restaurant,Kolkata,,,,,,,2026-01,2026
DON619607,DNR502844,Beverages,27.49,2026-01-02,Mumbai,Morning,29.8,Picked Up,60,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2845,Grocery Store,Mumbai,,,,,,,2026-01,2026
DON604317,DNR502977,Cooked Meals,20.75,2026-01-02,Remote,Morning,11.8,Delivered,46,delivered,NGO700088,Cancelled,2026-01-12,1.0,14.56,0.0,0.0,34.0,Donor 2978,Household,Mumbai,Community NGO 89,Pune,South,144.0,22.0,No,2026-01,2026
DON616296,DNR510539,Rice & Grains,19.49,2026-01-02,Ahmedabad,Night,8.6,Expired,43,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10540,Cafeteria,Mumbai,,,,,,,2026-01,2026
DON600998,DNR501205,Other,10.19,2026-01-02,Kolkata,Night,21.0,Picked Up,22,picked up,NGO705349,Delivered,2026-06-22,1.0,14.36,1.0,14.36,43.0,Donor 1206,Household,Kolkata,Community NGO 5350,Jaipur,West,1451.0,62.0,Yes,2026-01,2026
DON614230,DNR501759,Fruits & Vegetables,25.99,2026-01-02,Remote,Evening,24.4,Delivered,57,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1760,Household,Kolkata,,,,,,,2026-01,2026
DON614754,DNR510487,Beverages,19.9,2026-01-02,Bengaluru,Night,11.7,Claimed,44,claimed,NGO708550,Delivered,2026-06-19,3.0,96.12,1.0,26.34,35.0,Donor 10488,Restaurant,Delhi NCR,Community NGO 8551,Bengaluru,East,271.0,55.0,Yes,2026-01,2026
DON604380,DNR500566,Fruits & Vegetables,19.4,2026-01-02,Hyderabad,Afternoon,21.2,Delivered,43,delivered,NGO704749,Requested,2026-03-04,1.0,11.92,0.0,0.0,76.0,Donor 567,Hotel,Kolkata,Community NGO 4750,Hyderabad,South,1493.0,75.0,Yes,2026-01,2026
DON615764,DNR504113,Other,22.42,2026-01-02,Kolkata,Night,40.9,Wasted,49,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4114,Household,Delhi NCR,,,,,,,2026-01,2026
DON601834,DNR504282,Packaged Food,27.0,2026-01-02,Hyderabad,Afternoon,2.0,Claimed,59,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4283,Cafeteria,Bengaluru,,,,,,,2026-01,2026
DON605828,DNR502412,Dairy,16.01,2026-01-02,Delhi NCR,Morning,10.3,Picked Up,35,picked up,NGO702280,Cancelled,2026-05-03,1.0,15.37,0.0,0.0,73.0,Donor 2413,Household,Remote,Community NGO 2281,Mumbai,Central,1543.0,21.0,Yes,2026-01,2026
DON618261,DNR505631,Cooked Meals,30.65,2026-01-02,Pune,Evening,7.2,Delivered,67,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5632,Hotel,Bengaluru,,,,,,,2026-01,2026
DON602768,DNR501625,Rice & Grains,6.12,2026-01-02,Ahmedabad,Morning,20.7,Available,13,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1626,Bakery,Jaipur,,,,,,,2026-01,2026
DON619383,DNR509413,Fruits & Vegetables,34.99,2026-01-02,Delhi NCR,Evening,19.1,Picked Up,77,picked up,NGO700500,Delivered,2026-07-17,1.0,8.73,1.0,8.73,54.0,Donor 9414,Restaurant,Pune,Community NGO 501,Mumbai,Citywide,2282.0,8.0,Yes,2026-01,2026
DON615200,DNR507671,Fruits & Vegetables,21.02,2026-01-02,Chennai,Evening,25.4,Delivered,46,delivered,NGO701227,Assigned,2026-02-06,1.0,13.34,0.0,0.0,21.0,Donor 7672,Household,Hyderabad,Community NGO 1228,Jaipur,Citywide,1698.0,16.0,No,2026-01,2026
DON610729,DNR501014,Rice & Grains,21.67,2026-01-02,Pune,Afternoon,17.0,Claimed,48,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1015,Household,Mumbai,,,,,,,2026-01,2026
DON605419,DNR501623,Snacks,10.1,2026-01-02,Delhi NCR,Night,11.2,Delivered,22,delivered,NGO700892,Delivered,2026-01-22,1.0,24.93,1.0,24.93,39.0,Donor 1624,Hotel,Remote,Community NGO 893,Ahmedabad,Citywide,293.0,53.0,Yes,2026-01,2026
DON608994,DNR505075,Bakery,15.77,2026-01-02,Chennai,Evening,17.3,Delivered,35,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5076,Restaurant,Chennai,,,,,,,2026-01,2026
DON610713,DNR501409,Fruits & Vegetables,26.92,2026-01-02,Jaipur,Morning,6.3,Available,59,available,NGO709472,Delivered,2026-02-13,1.0,11.56,1.0,11.56,113.0,Donor 1410,Cafeteria,Pune,Community NGO 9473,Ahmedabad,Citywide,238.0,5.0,No,2026-01,2026
DON604076,DNR502793,Dairy,19.19,2026-01-02,Mumbai,Evening,27.5,Picked Up,42,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2794,Restaurant,Chennai,,,,,,,2026-01,2026
DON606481,DNR502401,Cooked Meals,6.64,2026-01-02,Delhi NCR,Afternoon,29.9,Wasted,15,wasted,NGO703686,Delivered,2026-01-10,1.0,15.58,1.0,15.58,35.0,Donor 2402,Cafeteria,Mumbai,Community NGO 3687,Remote,North,2684.0,40.0,Yes,2026-01,2026
DON606428,DNR511272,Packaged Food,16.0,2026-01-02,Ahmedabad,Evening,31.4,Available,35,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11273,Hotel,Mumbai,,,,,,,2026-01,2026
DON613668,DNR505390,Dairy,21.24,2026-01-02,Kolkata,Evening,23.1,Picked Up,47,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5391,Restaurant,Mumbai,,,,,,,2026-01,2026
DON611105,DNR502294,Catering Surplus,21.01,2026-01-02,Kolkata,Evening,2.0,Wasted,46,wasted,NGO702665,Delivered,2026-08-02,1.0,7.12,1.0,7.12,21.0,Donor 2295,Restaurant,Kolkata,Community NGO 2666,Pune,West,2271.0,69.0,Yes,2026-01,2026
DON608603,DNR503061,Dairy,21.88,2026-01-02,Ahmedabad,Evening,21.1,Delivered,48,delivered,NGO702339,Requested,2026-06-27,2.0,37.39,1.0,22.29,16.5,Donor 3062,Restaurant,Kolkata,Community NGO 2340,Mumbai,South,371.0,33.0,Yes,2026-01,2026
DON608198,DNR507105,Rice & Grains,13.38,2026-01-03,Remote,Evening,9.6,Picked Up,29,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7106,Restaurant,Pune,,,,,,,2026-01,2026
DON603509,DNR508182,Fruits & Vegetables,38.0,2026-01-03,Delhi NCR,Evening,41.5,Delivered,84,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8183,Household,Bengaluru,,,,,,,2026-01,2026
DON608604,DNR504529,Bakery,60.75,2026-01-03,Kolkata,Evening,2.0,Delivered,134,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4530,Household,Pune,,,,,,,2026-01,2026
DON617026,DNR507232,Fruits & Vegetables,59.63,2026-01-03,Pune,Night,22.7,Picked Up,131,picked up,NGO700769,Delivered,2026-08-03,3.0,60.45,3.0,60.45,42.666666666666664,Donor 7233,Cafeteria,Jaipur,Community NGO 770,Chennai,North,1058.0,18.0,Yes,2026-01,2026
DON613431,DNR501010,Fruits & Vegetables,18.04,2026-01-03,Jaipur,Afternoon,22.2,Delivered,40,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1011,Household,Delhi NCR,,,,,,,2026-01,2026
DON608437,DNR506738,Other,15.34,2026-01-03,Pune,Evening,37.8,Claimed,34,claimed,NGO701361,Assigned,2026-05-27,1.0,32.78,0.0,0.0,36.0,Donor 6739,Restaurant,Pune,Community NGO 1362,Delhi NCR,South,2681.0,71.0,Yes,2026-01,2026
DON609462,DNR510148,Rice & Grains,15.3,2026-01-03,Chennai,Evening,7.8,Picked Up,34,picked up,NGO702083,Picked Up,2026-01-04,1.0,19.39,0.0,0.0,68.0,Donor 10149,Grocery Store,Chennai,Community NGO 2084,Mumbai,South,1525.0,70.0,No,2026-01,2026
DON619229,DNR505663,Cooked Meals,33.87,2026-01-03,Remote,Evening,6.7,Picked Up,75,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5664,Restaurant,Bengaluru,,,,,,,2026-01,2026
DON600458,DNR507807,Dairy,17.85,2026-01-03,Ahmedabad,Morning,21.2,Delivered,39,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7808,Event,Mumbai,,,,,,,2026-01,2026
DON616247,DNR500571,Fruits & Vegetables,31.51,2026-01-03,Chennai,Evening,28.6,Delivered,69,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 572,Restaurant,Mumbai,,,,,,,2026-01,2026
DON609570,DNR510380,Packaged Food,23.66,2026-01-03,Kolkata,Afternoon,10.5,Picked Up,52,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10381,Cafeteria,Pune,,,,,,,2026-01,2026
DON601638,DNR504552,Fruits & Vegetables,9.91,2026-01-03,Jaipur,Afternoon,9.4,Claimed,22,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4553,Hotel,Chennai,,,,,,,2026-01,2026
DON613923,DNR506345,Bakery,46.28,2026-01-03,Chennai,Afternoon,19.0,Delivered,102,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6346,Event,Remote,,,,,,,2026-01,2026
DON619022,DNR507426,Bakery,28.69,2026-01-03,Delhi NCR,Night,26.6,Picked Up,63,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7427,Household,Delhi NCR,,,,,,,2026-01,2026
DON607307,DNR508656,Dairy,18.77,2026-01-03,Mumbai,Morning,19.7,Delivered,41,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8657,Restaurant,Chennai,,,,,,,2026-01,2026
DON615609,DNR505416,Packaged Food,14.91,2026-01-03,Chennai,Morning,37.2,Claimed,33,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5417,Hotel,Remote,,,,,,,2026-01,2026
DON600675,DNR509143,Fruits & Vegetables,23.12,2026-01-03,Hyderabad,Afternoon,20.6,Delivered,51,delivered,NGO709453,Delivered,2026-03-11,1.0,39.38,1.0,39.38,25.0,Donor 9144,Hotel,Ahmedabad,Community NGO 9454,Bengaluru,East,1890.0,34.0,Yes,2026-01,2026
DON601465,DNR501454,Packaged Food,10.87,2026-01-03,Delhi NCR,Evening,27.8,Delivered,24,delivered,NGO704288,Requested,2026-05-30,3.0,36.97,2.0,29.689999999999998,42.333333333333336,Donor 1455,Household,Kolkata,Community NGO 4289,Ahmedabad,North,2538.0,62.0,Yes,2026-01,2026
DON610931,DNR500201,Fruits & Vegetables,56.38,2026-01-03,Delhi NCR,Afternoon,29.0,Delivered,124,delivered,NGO704502,Picked Up,2026-07-04,1.0,31.01,0.0,0.0,18.0,Donor 202,Bakery,Remote,Community NGO 4503,Hyderabad,South,1789.0,46.0,Yes,2026-01,2026
DON616191,DNR511321,Bakery,18.05,2026-01-03,Hyderabad,Evening,27.4,Delivered,40,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11322,Household,Remote,,,,,,,2026-01,2026
DON602142,DNR501568,Catering Surplus,20.93,2026-01-03,Chennai,Afternoon,9.3,Delivered,46,delivered,NGO703538,Picked Up,2026-05-13,2.0,47.379999999999995,0.0,0.0,17.0,Donor 1569,Grocery Store,Mumbai,Community NGO 3539,Ahmedabad,North,682.0,72.0,Yes,2026-01,2026
DON611373,DNR507237,Bakery,36.32,2026-01-03,Jaipur,Evening,28.0,Wasted,80,wasted,NGO709121,Delivered,2026-07-15,2.0,30.78,1.0,11.1,57.0,Donor 7238,Grocery Store,Jaipur,Community NGO 9122,Hyderabad,Central,2476.0,8.0,Yes,2026-01,2026
